content_id,content_type,source
1059559,815811,1945360
895215,1361550,1170809
1716832,2068358,958012
2024886,564891,1293568
738,1103250,965684
1771490,278363,1387775
408290,656307,1604016
1130402,1892420,1543465
275902,942431,384582
1271503,1327762,1214602
1316446,1883378,752617
1777823,901729,661450
605166,1962345,622595
485378,353453,894366
1652282,791967,1531841
406685,83225,428520
596072,1964973,1956263
1416653,142433,847797
921690,1967884,1198700
2040466,397288,1279356
2093656,977245,1545794
1121807,1833182,1019913
1771275,381522,1842459
528523,1507252,1513230
1828449,1701582,1593401
1760574,1398051,317815
56732,1421335,1129572
2006953,592405,838243
1923576,1403418,2023602
848463,1295917,190623
1444028,545350,1352274
1005564,633953,453192
2016482,322800,1661260
387091,1977862,488933
1709802,1872943,1975116
1324868,1230396,2036655
1154918,244610,802611
1830137,383426,427684
1857296,191287,1382978
1366690,941160,904437
933884,1844953,565315
798261,1959908,818964
410073,901943,1402701
1188396,25656,305319
372669,1906937,822459
240942,1829047,1541440
1092868,1700682,286597
1490540,968616,1602359
1572348,78140,904601
1496335,1608254,1703159
1338953,1962955,1440553
1046171,1831046,1992954
1599543,1033422,648624
207782,1439954,1755726
1196501,873958,279483
575385,880003,168960
1340305,282140,1167588
395486,941891,1087235
1609054,278710,1979229
402511,1081278,497077
674782,546160,1668632
1884196,1443066,1800162
486325,1904985,1277164
1061463,386372,1636359
2021788,1725032,888265
739184,661049,49906
775945,485781,1413100
119888,1753120,330255
1236997,845926,1673872
421271,652143,1212733
1307195,405885,1433754
26243,1255510,1471855
871245,666092,393897
189779,331037,72232
464526,1914135,1470315
1791852,1144571,609592
164132,1512234,1816840
1220003,1666151,1523507
895539,396034,298364
649719,1490910,1260700
285310,330393,86190
1686286,1730130,619884
1554379,973563,175751
1756364,816881,895389
433922,933627,1316946
627020,1057591,2068049
1212532,378087,257409
1088303,705104,847333
590749,667271,573836
277319,1895989,312127
908384,227335,1022583
1579170,522767,1749390
1986706,382155,69162
1601755,1260985,488687
408683,1143839,316625
887931,1726842,1561904
2018902,1462107,894770
567216,1562480,819706
1933550,1739368,1422042
764811,573444,1945448
1936541,1083098,1025387
193241,634173,717615
1317790,1195341,1961091
1100654,1070610,2074109
856164,2062759,1935068
272899,1204813,572401
314860,1594788,274768
2100462,12037,734865
951025,476471,314669
1533531,578022,1111101
174741,1052557,1324486
211443,1007251,689641
1391829,218032,847255
1240964,853349,321782
1179945,476452,1209506
2031531,963685,187867
1681484,1960351,843879
48149,134514,1167872
339897,732827,313592
1600141,898963,612739
1495330,1046766,14769
47212,969255,1145674
827733,1996201,426906
178303,563094,1792232
734492,1965530,1255944
1512847,1550705,1547619
1704434,817441,1211746
4926,1726828,2008969
1690281,1222290,700659
472299,207069,1998244
393262,1441491,1364072
528625,2037007,60527
1625176,1664574,1936102
158981,2050485,1381579
821010,1326321,1581631
476121,194949,466560
1749809,1450113,2023643
1546938,719863,628632
1972718,1572028,644381
1985672,1472271,1299366
528918,1227860,833719
1672651,514426,235034
287032,154332,1717145
1282644,1828069,2004743
963060,1077949,1720737
1486188,1954302,1928264
2099839,822036,1563208
164318,173966,1657505
648613,1591894,624926
1855177,1908598,1011337
1465375,1103294,1343334
221746,927608,891108
733948,383896,1870943
1337613,641487,781541
1825634,1714319,91652
341698,1107916,959869
1257149,2039003,1985209
966415,1251813,865471
562500,116379,429676
585693,2085785,223961
552328,642043,1114213
1124578,1346531,1763840
1946746,1290081,1147536
334044,919709,1057267
1552464,997117,69088
1883574,1362808,968257
845260,1646844,792328
1907289,2061174,1035630
1482234,121080,817454
362545,146725,160309
1248686,717708,1410753
1999019,1956835,1766694
1702029,657024,137869
2066711,1988288,182806
1065636,159356,1427361
1545576,661019,529767
1569004,1619407,54886
945747,1683288,15500
539395,1362556,1819974
759668,1815712,1430298
829421,1694194,1043962
1972505,88696,730378
1104712,1511837,1307591
220609,2024020,436572
1067017,113328,613175
469118,1066658,2022121
964578,1694402,645768
1274930,810052,1416322
1307446,2032901,1536721
1534127,1976642,1243728
2039148,1276413,1761205
324552,1652589,113603
943569,338644,952817
236706,1866227,194531
1879316,537050,513258
46085,894911,836781
43238,1864218,1969335
127345,1444898,798203
1668470,868491,594501
317128,132353,850996
36544,249714,1550450
695154,2060532,1393950
965054,442227,562367
173652,792840,885901
1748374,1946742,1161093
880727,1136080,404164
2098549,715175,980309
343287,1326327,1934731
1435348,1762018,1536242
385684,1240369,2005416
566087,1903877,1977351
1945436,809483,322939
82777,2014578,929166
943740,84935,503978
1265487,1454929,1849665
1910432,796933,430928
400725,1019317,705778
1291127,1356824,510912
1760794,617281,1046726
429838,570180,31643
1474400,542153,1328633
1090739,1450931,795269
1956894,1736832,1212375
1139360,726302,108488
1449151,926362,1682996
236301,862183,907039
71004,489734,1955169
800102,1390895,1511482
553007,1219928,1756995
2014398,1413248,470285
1043563,104989,1230964
1763157,1707069,623797
1009940,565728,1035461
1346595,842691,1560845
2090194,1148821,1943564
539503,2068257,206214
1020963,1548777,678744
517680,605302,533393
697510,400868,1653487
35409,1122768,577574
1040055,675786,678548
1572262,8448,1856886
876937,1261901,1482305
174402,964964,1042772
604497,680625,880559
809757,1805088,1638183
1264995,1942308,149566
601097,414755,1165955
642270,169227,1289585
338888,1117627,172201
93801,622963,132925
923618,899746,781599
1012674,216776,234120
1684746,284079,953810
1777184,331024,1368299
417310,1199456,1678140
313745,1412509,1212368
229847,1805597,1413613
1150649,774808,863391
1711382,350106,1822798
1653287,294708,110728
531744,1557962,1767932
395309,512978,1472836
1628774,552537,411749
1227903,703026,1008908
1352289,370264,1711258
448503,1273632,437138
1929884,264301,757736
309789,1413736,1372573
277482,1430812,1655814
265788,1153516,1725688
1912266,1780682,241990
1569555,1636587,1305454
915404,1987001,1940337
1489644,2020373,360967
303003,327064,984982
879811,1208341,1615270
1266602,2064243,952390
774199,523958,2101083
1297202,519498,1865079
1451687,1269577,516183
167385,592179,110388
1783964,214215,2098770
32108,963635,1463385
659,1899333,367132
1743824,1191108,912344
1242267,1231686,955365
1006043,1084659,849942
1922005,513685,472756
333840,1377535,861600
798011,1784083,414035
1985807,976037,1702506
1292453,1548507,1924634
488537,424177,2020685
2028082,1587015,602336
894615,1220065,1842513
2078951,1960010,1255692
694201,828549,1274080
2074556,1037804,398564
559702,1846806,691180
128832,591947,1056185
1324367,436530,1754902
1927216,1946652,1985072
34739,1244253,584309
121556,1392461,2099614
1133560,1100715,873348
155799,1264274,1573422
563085,878822,12504
1187236,39773,912173
161235,1211182,1227663
480011,1097280,20796
1018254,1410768,4273
508345,1145762,1821105
1454290,978982,1666816
351718,1136383,1292035
464185,450810,202718
2038030,1943853,2000141
564662,78505,1255364
288920,842950,1390167
2012105,1205590,1877032
1501360,1573697,1896576
1061518,1728058,1851743
216176,493912,499785
345077,1634575,616761
1341173,2091630,553396
304086,872589,557478
1215508,951891,1967060
107229,1532026,1618061
482983,2076056,1869762
1046878,1897233,1376807
220748,1512773,327310
1814679,784927,579792
889284,1635223,2051580
1090494,886128,1183719
1429725,1757455,574465
1817084,1116706,1829578
24851,1956932,1905865
4788,848965,1016734
353298,489550,835789
1813568,1686036,2089700
1679080,498745,949297
1430140,995692,996897
1143539,806446,397514
1948902,503893,2044407
741134,1862425,1499611
1676211,215030,1813238
198151,1316704,1957027
1539313,2044466,1665423
818712,538218,1485035
1230745,1497538,1957548
401534,1942129,767940
1935486,1509470,1858159
1543172,80946,185580
619312,1352320,1339917
1841995,826917,838870
317639,525557,1805512
1625428,440190,309372
773527,337349,278925
1397060,630138,466267
1414116,1616354,1585047
1677400,345668,1408748
1035699,740275,729368
678449,627235,224866
185331,1087611,993955
196549,1745591,878491
847689,670276,88042
31031,1322277,2100832
1212796,997593,515161
779626,1824824,591409
373265,998263,220370
1628503,213251,1100973
1020426,1594227,353132
1763487,993767,573331
301463,1256663,265458
1562395,263895,1693934
1470593,104349,882037
1503479,385612,489794
1411103,1532365,93580
658515,1287174,1573547
1378446,1790811,49114
1983482,94560,1685367
731565,1479511,415984
948884,745560,266674
2094428,610396,1927765
1364207,1010417,1334995
1896715,482961,1646414
297388,906735,779552
819599,2018282,308343
259030,1714709,61089
1752644,402716,714878
1855516,1333824,89963
1473397,283108,1988613
1259983,598714,1308984
1695080,809875,21335
497205,818193,753415
1463543,412036,81656
548616,1718099,1433800
662566,1223927,702005
1621824,1513168,1093758
1403159,1462194,1348235
234676,1577806,1876908
983905,1239989,1869561
2052668,1701859,746163
305671,631407,1488625
1729680,1167694,189437
805605,1225702,1285145
1460316,2091258,307036
818797,370583,460018
304151,1384021,1235018
1185457,764883,32931
1645463,707200,727694
550699,1323259,411649
1371423,1658694,893623
2052574,62507,1926759
562221,674185,1286590
1650846,1642844,197062
337427,1403839,1541459
1320311,1644243,1247609
745865,726698,590876
615575,1511982,5141
92547,1928706,1947219
317089,1466099,1891889
839813,1404293,54953
1519985,1616482,1440637
542855,1164667,887907
1063306,108148,974811
1952600,2053826,1906447
1087757,341165,1155364
1391781,1643806,1584482
508940,1553650,355376
883541,1849866,230324
824627,665841,1295831
1319971,406226,1871572
888499,53233,679953
1642564,1751479,179922
55925,1839644,414906
1078912,315969,266309
1439989,178875,379483
1607896,1818354,1633545
1777797,286070,1937601
1575427,1972380,67890
1736121,1288974,251823
1164569,555827,149749
1454315,812207,1487307
1626128,417461,1924445
859288,1346647,1396361
1872380,1486115,1714523
619084,569931,697056
1135960,308297,2008481
861264,1981652,1688509
1247217,1103017,1795718
1629773,132867,1399714
1380577,1592224,295368
932910,899855,1209653
367982,893849,1057088
1884557,1656667,1118822
648184,1044219,963913
341848,588195,506343
1061849,935844,1069592
900899,1687214,268806
284112,1040501,1851331
598372,1686994,1257920
2001992,7018,1301488
2097715,1596514,580046
693734,1780324,356283
1255138,493226,1649159
708846,1390346,2020130
1863564,475714,36459
1381050,1876684,2070159
1530018,247222,1609419
1408152,1270305,1718520
1232224,1263918,948615
2049622,531006,1446304
766646,970782,495530
556873,2087573,2446
1107856,2015207,1480241
1307086,1269576,324824
1987824,1885675,1426084
1405398,621943,268482
1252993,743132,231627
452994,1791069,200185
1805179,1235085,979196
1848743,1742913,364040
51247,959255,815412
930027,71269,607369
449072,1445925,2004827
1019307,562402,1462461
1520029,357826,264487
211909,560052,285079
1676729,1234821,841291
1679179,1897875,2041446
483012,17881,1411312
1318499,1933704,284473
1032103,14574,1831194
2007842,164337,638742
453770,1627281,1051498
1495497,2083710,1728229
96820,1647533,358311
50532,875363,2082489
2010647,70324,1671045
1075310,1478044,1668479
1434210,1550839,1736985
162792,508249,2073503
1672502,962574,512472
1391524,1502812,1597336
834803,1778528,1246547
2078518,1430835,19657
1339404,74614,931081
1978087,1820587,1028325
1479344,1881333,523316
684994,1421878,567920
985945,741653,1464526
1664804,972622,579102
810345,2083280,629377
1835072,176011,1504587
385650,566093,12006
372514,1322610,1511576
585370,705440,1726345
356,445135,910344
925097,200639,618302
549826,389649,598992
296623,1019647,235214
1471652,1688304,1589596
1286831,2070454,1914670
1013322,1845108,1233885
1448287,122504,620761
264787,1392878,1388539
812306,1101410,1006303
1804328,1557617,328323
1607003,1372709,504173
1158200,693784,462498
710155,1472051,541579
2046892,1936690,827171
572506,1839733,28330
2059739,337599,334497
290937,1144711,949772
2002436,995447,969546
1102905,2006571,1262911
38656,975405,1074823
1994182,426564,1923607
909430,403213,1676261
1986764,1717318,1274397
1633618,907910,1060267
948516,1996042,111235
64287,682159,556281
1026692,1349445,1206711
618951,1711068,1235326
44933,772573,1264604
347147,642478,334132
2094665,1407415,427311
399687,663393,1001952
970743,1331739,962828
1784972,547317,687803
893221,1905786,1099221
2022553,1206389,2036804
1685557,1190462,951028
1808503,691609,1728998
642365,1279315,294015
1490519,99117,423155
1399299,550324,651980
194581,1685919,981082
171443,549832,1103856
90182,1653726,1833462
1325565,381064,1333574
488005,1406926,758364
663332,230877,87298
990808,1471268,1915214
1207255,1547780,1555519
1592127,1696159,420041
189886,1407052,1757583
262577,1503151,1969661
1139915,586476,69660
250706,657774,848698
1357102,223132,1403712
1688,348460,463237
1914567,477083,699637
1627467,1105918,530852
589865,836830,734149
1207272,11547,1834926
1476722,1451238,1048607
233720,1540247,2076900
1645843,1952004,910066
622211,1775035,1397517
671943,2033566,1041238
86384,1636068,107651
966817,1017173,466251
1713182,24859,1024770
872157,281690,1462955
1199286,684859,2066392
650212,1996957,1932373
1526725,746453,632104
722583,772718,1847656
1655781,131274,541018
1272945,837177,1028010
529663,592503,1572743
1424427,1766380,356796
1054391,97561,1301473
1407994,520016,1832712
1589582,1634511,572038
317589,1860033,671893
